Year,Month,Model_Name,Models_Created,Algorithm_Type,Data_Size_GB,Training_Time_Hours,Accuracy,Precision,Recall,F1_Score,Validation_Split,Epochs,Batch_Size,Optimizer,Investment_Million_USD,Public_Acceptance,Investment_in_Billion_USD,Public_Acceptance_Percentage,Number_of_Employees,Tech_Advancements,Industry_Adoption,Regulatory_Environment,Public_Awareness
2014,1,Model_18,9.0,Supervised,490.4360995361488,22.5051755651624,0.2991082926222111,0.6686071806612013,0.7528380728082915,0.5067758504470056,0.29,182,512.0,SGD,752.2916022609797,0.54,0.7522916022609798,41.12225722822662,0,Low,Low,Very Strict,Low
2011,2,Model_87,3.0,Unsupervised,567.2189016030994,84.95792052918372,0.6043008265353744,0.679074955573265,0.8984142647774577,0.6248973774583814,0.27,164,128.0,RMSprop,928.7803165719534,0.45,0.9287803165719535,96.27409866632438,0,High,Low,Flexible,High
2013,2,Model_23,2.0,Unsupervised,288.0897083034565,88.97442429409892,0.9053185610716068,0.8025711016982063,0.6420198183355006,0.7452088535454042,0.24,384,32.0,SGD,426.6985031443238,0.6,0.4266985031443237,53.38919988246321,0,Low,Low,Strict,Low
2012,4,Model_92,7.0,Unsupervised,90.61695308626892,108.5044553150255,0.6311821272420485,0.7537918320948711,0.619979807562879,0.6487320649793582,0.21,114,64.0,Adam,700.6680363347174,0.54,0.7006680363347174,46.52508788864072,0,Low,Low,Very Strict,Low
2012,3,Model_36,6.0,Reinforcement,872.5081704006127,75.25622002548845,0.9585367931824775,0.906783784917176,0.7028077849984286,0.6284842939077582,0.26,401,128.0,SGD,239.5560145325225,0.46,0.2395560145325225,45.08527889307636,0,Low,Low,Very Strict,Low
2011,1,Model_25,9.0,Reinforcement,1309.839642146751,46.40833852974586,0.9837774763194146,0.4434646029543678,1.0,0.623848975366012,0.13,388,,Adam,552.6926699756053,0.39,0.5526926699756053,82.90389537541543,0,High,Low,Moderate,High
2022,12,Model_7,5.0,Unsupervised,53.29696948916778,93.82736333656202,0.635093860939331,0.435971059684185,0.3634148512811272,0.9043382609227798,0.12,69,32.0,RMSprop,35982.83882581869,0.91,35.98283882581869,100.0,18,High,Low,Flexible,Very High
2015,2,Model_82,3.0,Reinforcement,675.8507336328872,82.10664589627979,0.88279643348859,0.4238685127182636,0.7450784333693826,0.7572195794896065,0.1,19,32.0,Adamax,204.3917856195019,0.64,0.2043917856195019,88.64237704442951,0,High,High,Flexible,High
2011,11,Model_20,6.0,Supervised,332.5879044732253,65.68161876938791,1.0,0.3155018871559661,0.6482531719712983,0.7766398608325277,0.2,287,16.0,RMSprop,571.805903362536,0.49,0.571805903362536,82.36393026459854,0,High,Low,Moderate,High
2017,9,Model_5,6.0,Supervised,461.7362223564645,73.8232832247597,0.6635017978226517,0.838398098904692,0.6965753275913547,0.6726802799707666,0.24,158,128.0,Adamax,8920.752362974483,0.74,8.920752362974483,86.12668103348408,4,High,High,Flexible,High
2017,1,Model_18,5.0,Reinforcement,266.1618102076884,90.76952681945158,0.6987583582650108,0.5259645234712416,0.6711784560660853,0.5006426805268637,0.16,479,,Adam,6919.504568090492,0.69,6.919504568090492,57.25356258073891,3,Moderate,Moderate,Strict,Moderate
2022,9,Model_33,5.0,Unsupervised,135.7263599403696,88.3805525191772,0.6546146977488906,0.7465917538473699,0.5941288136003826,1.0,0.1,398,256.0,SGD,38505.44532498369,0.96,38.50544532498369,77.78127901424757,19,High,Low,Moderate,Very High
2021,7,Model_79,1.0,Reinforcement,615.0196787981075,27.08731709750636,0.5971053823298622,0.9087658743752578,0.7540654652722738,0.7960839959877152,0.11,117,32.0,Adam,86182.02347846067,0.83,86.18202347846068,77.21181119163401,26,Very High,Low,Moderate,Very High
2014,2,Model_35,4.0,Reinforcement,146.3061931139469,64.59831904473921,0.5453518414516769,1.0,0.4853170960406135,0.6843933306229825,0.13,204,64.0,RMSprop,537.5618253601929,0.66,0.5375618253601929,61.79156908230292,0,High,High,Strict,High
2019,2,Model_65,7.0,Supervised,551.859794442975,38.48112921625665,0.8532794909807432,0.3225337282782058,0.4399734971065434,0.6827834639032936,0.19,487,128.0,RMSprop,96173.95290447243,0.82,96.17395290447243,51.96251154882302,23,High,Low,Strict,High
2016,5,Model_63,3.0,Unsupervised,577.17262503824,74.5080350257656,0.6262178352387732,0.6699816026997538,0.7085439722728666,0.758125723117965,0.19,73,256.0,,1719.126198684234,0.75,1.719126198684234,77.11874415284643,1,High,High,Moderate,High
2013,5,Model_85,5.0,Supervised,196.2849688888575,49.87302714255213,0.5883792470074913,0.5834315967311046,0.7274370728726318,0.7982660254701125,0.13,80,256.0,Adam,871.9635706196339,0.52,0.8719635706196338,59.54729020954801,0,Low,Low,Strict,Low
2010,4,Model_72,8.0,Reinforcement,432.339953744739,37.83606501318209,0.9229790078426657,0.8036825762395027,0.5949740715667777,0.8650720522986584,0.26,291,16.0,RMSprop,757.2267684183992,0.37,0.7572267684183992,54.31275907828025,0,Low,Low,Strict,Low
2020,12,Model_71,4.0,Reinforcement,704.7067841822173,54.80538838209827,1.0,0.4717067099219729,0.8988680380892659,0.9872590561746316,0.23,455,128.0,RMSprop,77039.79499918608,0.85,77.03979499918609,89.81459460616786,23,Very High,Low,Flexible,Very High
2011,10,Model_41,9.0,Unsupervised,502.9528655968324,59.08621099504401,0.6207266761733556,0.8282362634315181,0.7460276426491788,0.4671743565926892,0.19,201,128.0,Adam,549.2552790337979,0.49,0.5492552790337979,88.20821500721732,0,High,Low,Flexible,High
2019,10,Model_50,4.0,Unsupervised,1185.487387011,9.106623067959378,0.8426730911698482,0.7735782661392333,0.8020891375487916,0.9266302097761973,0.25,282,128.0,RMSprop,19081.60899537043,0.78,19.08160899537043,52.77350266004527,10,Moderate,Moderate,Strict,High
2019,12,Model_30,,Supervised,454.0358197510581,23.41386168893884,0.8081416157557575,0.7113932317994054,0.789619703462976,0.8539928282106392,0.29,70,128.0,Adamax,12424.27897604931,0.77,12.42427897604931,95.87435401390962,8,High,Low,Flexible,High
2013,3,Model_38,7.0,Unsupervised,793.6375988935208,25.65901805956118,0.7153953192889349,0.6007635626980382,0.7303975949230274,0.7886485891244583,0.11,374,,RMSprop,748.3322296830714,0.53,0.7483322296830714,57.85843412750118,0,Low,Low,Strict,Low
2010,4,Model_35,7.0,Unsupervised,166.4937445766012,80.26945808943911,0.8793097459210065,0.7516229218705349,0.7566865511423089,0.7554730309361921,0.3,153,32.0,RMSprop,936.8593287099912,0.41,0.9368593287099912,45.29516799488374,0,Low,Low,Very Strict,Low
2022,10,Model_66,3.0,Reinforcement,1175.801353559114,10.45248932559535,1.0,0.8957247252723228,0.895563555669629,0.782613749961733,0.3,208,16.0,RMSprop,42500.01234450951,0.95,42.50001234450951,75.65415083222003,20,High,Low,Moderate,Very High
2017,4,Model_46,4.0,Reinforcement,1260.821574376717,86.15029283308992,0.6335630548867697,0.820869424960458,0.8761864428479885,0.7399517618985582,0.13,166,64.0,Adam,9113.464570175502,0.8,9.113464570175502,89.96170915542197,4,High,High,Flexible,High
2018,2,Model_8,8.0,Reinforcement,541.0290549985675,12.32906098154745,0.7230223852544312,0.8042840895948137,0.7550818462087607,0.6059465845725088,0.28,278,256.0,RMSprop,2912.110476154072,0.77,2.912110476154072,66.28552054973443,2,High,High,Strict,High
2013,5,Model_68,7.0,Unsupervised,475.9179329774936,64.7565513898179,0.7962246740821722,1.0,0.6820345130242109,1.0,0.25,224,128.0,SGD,189.4011105980892,0.48,0.1894011105980892,100.0,0,High,High,Flexible,High
2019,5,Model_37,7.0,Unsupervised,644.7167896760615,39.09316414491726,0.2589157717532974,0.7282454235576431,0.6613940050049008,0.8617590976174409,,315,16.0,RMSprop,66431.45256916992,0.8,66.43145256916992,85.33949351366581,19,Very High,Low,Flexible,High
2012,5,Model_85,3.0,Reinforcement,160.1433290962727,41.16866245504119,0.6896452910051429,0.7343988146026118,0.5358580743392647,0.8281904341287347,0.26,360,32.0,,939.7910235748593,0.44,0.9397910235748593,80.45666377150592,0,High,Low,Moderate,High
2011,11,Model_13,7.0,Unsupervised,398.601686453615,89.10651437083645,0.4766769125067067,0.6002382203446855,0.7288838058850738,0.5980743063790805,0.13,398,512.0,Adamax,961.792491270435,0.41,0.961792491270435,72.22870071227192,0,High,Low,Moderate,High
2014,11,Model_73,6.0,Reinforcement,107.1254698473938,11.59986909813401,0.8786914719755368,0.6984064156918737,0.7221761342188553,0.4338267498390697,0.13,457,512.0,RMSprop,847.1741198374983,0.62,0.8471741198374984,64.47315079890191,0,High,High,Strict,High
2012,10,Model_45,6.0,Unsupervised,85.07379464466788,91.12529915126035,0.8574221703557645,0.8924969328121171,0.3284112152034817,0.5673395676174693,0.13,425,64.0,RMSprop,739.3422081821778,0.45,0.7393422081821779,76.29162483574986,0,High,Low,Moderate,High
2019,1,Model_29,2.0,Reinforcement,1034.647459645179,41.366889109284,0.6048015743742352,1.0,0.6526734236564278,0.4705101781731248,0.24,251,128.0,Adam,99395.50792874712,0.8,99.39550792874712,85.76251857157874,23,Very High,Low,Flexible,High
2016,6,Model_41,5.0,Supervised,324.6380162037735,96.25685941152177,0.6338532616139723,0.7173131381764212,0.9185905667155903,0.6269082444406462,0.1,198,32.0,Adamax,5909.24600032588,0.66,5.90924600032588,40.29075918113122,2,Moderate,Moderate,Very Strict,Moderate
2020,11,Model_56,10.0,Unsupervised,1520.481770778547,31.93328343131824,0.6917021671235205,0.5371364894131173,0.7217014857887819,0.7238694500145755,0.2,399,256.0,SGD,18255.97575064065,0.8,18.25597575064065,51.89894356121373,11,Moderate,Moderate,Strict,High
2015,2,Model_88,7.0,Supervised,219.8541077819525,40.78674792664636,0.4761322360956111,0.6544905041383335,0.7373440967803379,0.7225601682419901,0.19,53,64.0,Adam,346.7429165753865,0.64,0.3467429165753865,73.79155126207111,0,High,High,Moderate,High
2010,7,Model_16,10.0,Reinforcement,186.3392620102914,12.00835577397428,0.5556314984233852,1.0,0.8807023239695769,0.5327796948122338,0.13,210,128.0,RMSprop,206.6597029125082,0.38,0.2066597029125082,74.3714094096017,0,High,Low,Moderate,High
2021,4,Model_12,0.0,Supervised,271.3152981616142,72.16263243975004,0.4940590952626424,1.0,0.6012737830177762,0.7942400793099489,0.12,272,,Adamax,49260.03506256129,0.83,49.26003506256129,40.32783433770859,20,High,Low,Very Strict,High
2017,5,Model_66,8.0,,211.1944240320771,8.539349566995897,0.6256262667755077,0.631386618747462,0.8315019132195174,0.6918366856547735,0.17,493,32.0,Adam,1843.624409134616,0.72,1.843624409134616,52.20923552529686,1,Low,Moderate,Strict,Moderate
2011,5,Model_62,5.0,Supervised,809.726071895792,60.67839753189956,0.5595041033830787,0.5898386272615216,0.7148689345008044,0.9213948140203548,0.17,470,128.0,SGD,732.9071124976233,0.44,0.7329071124976233,100.0,0,High,Low,Flexible,High
2014,5,Model_19,4.0,Reinforcement,304.5671921633453,29.99604934601754,0.5783244863992623,0.7568107966237284,0.8465380438912491,0.8482246977178929,0.29,419,128.0,Adam,998.4576705406337,0.65,0.9984576705406337,87.37280707369601,0,High,High,Flexible,High
2018,2,Model_30,5.0,Supervised,714.8883534124501,89.6705907759763,0.5915136605219705,0.6330301821567231,0.4552363870987112,0.7814256518571676,0.14,388,32.0,SGD,8689.539796751844,0.74,8.689539796751843,54.59757405009452,4,Moderate,Moderate,Strict,High
2017,5,Model_16,6.0,Reinforcement,796.3106213061319,8.8113351329414,0.6876391679673816,0.4117681877572727,0.6935581763547801,0.6352263551270216,0.2,201,512.0,Adam,6947.552793025887,0.67,6.947552793025887,75.3576247977753,3,High,High,Moderate,High
2011,3,Model_88,7.0,Reinforcement,625.340133637492,105.306363474018,0.8112030173724861,0.5371264160781328,0.7626713446163595,0.740347185164834,0.2,211,16.0,Adam,785.9707704952214,0.48,0.7859707704952213,55.64014919566057,0,Low,Low,Strict,Low
2018,4,Model_13,5.0,Supervised,816.4682059688776,22.9180986387696,0.5389506628661519,0.808797218017868,0.8495609368148707,0.6307707265650732,0.2,330,32.0,Adamax,4871.153776244058,0.71,4.871153776244059,94.7503032962487,3,High,High,Flexible,High
2014,2,Model_69,2.0,Reinforcement,931.8117528497427,39.43124920112172,0.7637075372973219,0.9873759733587472,0.703813060229267,0.7845604716859165,0.29,248,16.0,SGD,747.9903721058472,0.55,0.7479903721058472,75.01531626357914,0,High,High,Moderate,High
2019,4,Model_23,4.0,Reinforcement,144.7956198376791,113.5972896028561,0.5683900810651112,0.410216356657891,0.7267281098006813,1.0,0.17,400,256.0,Adamax,40895.03830280168,0.77,40.89503830280168,53.4377157309701,15,High,Low,Strict,High
2015,9,Model_62,5.0,Unsupervised,1050.504706769712,17.40962578133695,0.7259969523998913,0.560706432545219,0.5884446764293466,0.5724970917760983,0.12,32,128.0,Adam,640.5880257693568,0.58,0.6405880257693568,78.13403270937931,0,High,High,Moderate,High
2022,8,Model_31,3.0,Reinforcement,216.1639619530361,18.24786047699024,0.6867532977438187,0.5047332820951977,0.6405227235379702,0.8107047005283542,0.12,147,512.0,Adamax,78384.9393075634,0.95,78.3849393075634,59.7276195019322,27,High,Low,Strict,High
2012,11,Model_53,3.0,Supervised,1017.264260464565,114.1164346400979,0.758820608190355,0.6482456645205565,0.8119854033780691,0.669834003876477,0.27,268,32.0,RMSprop,252.4070500704443,0.47,0.2524070500704443,80.79532895517457,0,High,Low,Moderate,High
2022,12,Model_17,7.0,Reinforcement,970.7652111276512,11.47266322930892,0.4191524613937206,0.6900541202936462,0.59238951554544,0.8724116119164846,0.21,380,64.0,Adam,21643.2288925833,0.93,21.6432288925833,71.00768050511014,14,High,Low,Moderate,High
2012,3,Model_49,11.0,Unsupervised,189.7910450071101,79.24440114039149,0.4447274980487201,0.6318023733723932,0.6397886415991301,1.0,0.14,338,,Adam,134.3913521102297,0.41,0.1343913521102297,52.2164683477969,0,Low,Low,Strict,Low
2019,1,Model_49,,Reinforcement,648.3631981292461,25.12267193739246,0.8164759600802536,0.4008312922722747,0.7798311306986125,0.6870560982382016,0.27,338,,SGD,47869.69436290057,0.8,47.86969436290057,51.84363069473466,16,High,Low,Strict,High
2017,1,Model_67,12.0,Reinforcement,930.6779923890123,11.71683834796621,0.3862932997727139,0.6712498950706453,0.7204237598524775,0.7908792271319883,0.25,312,64.0,Adamax,6486.407314716505,0.77,6.486407314716504,84.44269097503336,3,High,High,Moderate,High
2020,6,Model_26,7.0,Reinforcement,346.5533283933555,14.15508042843967,0.9804134817190394,0.5205448402629427,0.9674986292493534,0.7152724014911233,0.18,60,64.0,Adam,26542.89374776187,0.76,26.54289374776187,83.66253863143618,13,High,Low,Moderate,Very High
2019,3,Model_13,3.0,Reinforcement,807.025662768703,97.68672919512812,0.5693022636463063,0.728429224301745,0.9012209265896779,0.6926380860418584,0.2,146,64.0,RMSprop,29745.91184640959,0.81,29.74591184640959,82.84126346677824,12,High,Low,Moderate,High
2019,4,Model_38,6.0,Unsupervised,363.8836354236936,54.89277124593749,0.684830073900346,0.7715095324244705,0.7027897142892038,0.8494528029225223,0.23,210,128.0,,79084.35721865651,0.75,79.08435721865652,82.64259131605955,21,Very High,Low,Moderate,High
2021,1,Model_22,3.0,Reinforcement,149.2183537659251,34.63960516517712,0.4918239966644921,0.5683092062573367,0.832768984132449,0.6729770868836235,0.15,121,,RMSprop,89523.08672238165,0.81,89.52308672238165,90.87808649101135,27,Very High,Low,Flexible,Very High
2011,8,Model_85,5.0,Reinforcement,504.5219092001951,24.64113128859135,0.84994694823291,0.7739638513681655,0.6951285003059611,0.5879967126577341,0.23,350,128.0,RMSprop,617.9587112860439,0.43,0.617958711286044,80.8769492587477,0,High,Low,Moderate,High
2020,1,Model_29,4.0,Reinforcement,167.2331822903939,31.30167351670911,0.8471478456450002,0.6745523486953856,0.5388518054632317,0.7801293060754346,0.22,468,128.0,,88996.34278555642,0.74,88.99634278555642,47.78918584078549,24,High,Low,Very Strict,High
2021,5,Model_45,6.0,Supervised,873.9232441721729,27.82727789414451,0.8731377752150762,0.8909333893424403,0.7879321576325897,0.894886350212698,0.18,22,16.0,SGD,31989.22280655979,0.87,31.98922280655979,100.0,16,High,Low,Flexible,Very High
2021,6,Model_46,13.0,Reinforcement,213.0903785478079,110.8034647926646,0.8205560268352998,0.8891878773667652,0.9545100061355509,0.7509023303363822,0.22,132,16.0,SGD,64397.13074525628,0.85,64.39713074525628,84.53336224591239,23,Very High,Low,Moderate,Very High
2011,2,Model_39,3.0,Unsupervised,841.9760070390384,21.11470226654448,1.0,0.8311718010384703,0.7618845513378574,1.0,0.16,447,16.0,SGD,288.4801279743659,0.45,0.2884801279743659,49.11931415667895,0,Low,Low,Very Strict,Low
2022,7,Model_69,4.0,Reinforcement,628.4059690087503,23.31519289216283,0.5575834371765193,0.7557806059703672,0.8208048545535865,0.4718560485850217,0.21,286,512.0,SGD,62688.48854839064,0.89,62.68848854839064,49.87133744644687,25,High,Low,Very Strict,High
2014,7,Model_78,5.0,Unsupervised,672.4662897488969,98.28178883194435,0.7919028931936509,0.7331594629028643,0.7072265450355281,0.7230521786160796,0.22,113,16.0,Adam,143.1832991266768,0.63,0.1431832991266768,83.48618330991961,0,High,High,Moderate,High
2015,1,Model_82,3.0,Supervised,272.1884998672112,32.56711421062585,0.6818758589867255,0.5949303131567294,0.6860994148518497,0.6585059179969927,0.3,354,16.0,Adam,984.9038593284902,0.65,0.9849038593284901,49.26915839682235,0,Low,Low,Very Strict,Moderate
2021,4,Model_68,8.0,Unsupervised,111.6021776790578,26.65385356128381,0.8385310279534984,0.5746883394439115,0.6364988348744809,0.5893601463981615,0.12,171,32.0,RMSprop,39645.99905469592,0.93,39.64599905469592,66.07970193419513,18,High,Low,Strict,High
2011,12,Model_97,4.0,Reinforcement,340.2213427527061,93.19722349292982,0.887083873982838,0.6424121404031984,0.588600112049248,0.762113870061367,0.11,40,16.0,Adam,572.5415577469174,0.46,0.5725415577469174,100.0,0,High,Low,Flexible,High
2014,4,Model_39,3.0,Unsupervised,716.6758170926179,51.59091862374576,0.6936205318530811,0.5114109736945405,0.6264765284248806,0.4491261786063935,0.16,162,512.0,Adam,522.4495927549929,0.6,0.5224495927549928,65.66846993012153,0,High,High,Strict,High
2016,5,Model_20,6.0,Supervised,97.02572281699031,90.78128612194055,0.7219465155947282,0.6275960460103892,0.6258944716773214,0.5872921256531495,0.16,209,256.0,Adam,6555.565014357524,0.71,6.555565014357524,76.30095234854417,3,High,High,Moderate,High
2019,1,Model_77,6.0,Reinforcement,251.4572065793085,63.01059212399447,0.6356494315624235,0.593335837068076,1.0,0.8364499237919982,0.29,367,256.0,Adamax,56281.85697180693,0.78,56.28185697180692,45.78095376014539,17,High,Low,Very Strict,High
2019,1,Model_100,2.0,Supervised,162.6648166419005,39.39597392322331,0.4269448057432434,0.7099975082028004,0.5956987410043897,0.7595864474352284,0.3,223,512.0,SGD,38826.18784458835,0.84,38.82618784458835,64.68045567334131,14,High,Low,Strict,High
2017,7,Model_68,5.0,Reinforcement,519.5836411755301,49.55135117985667,1.0,0.5089773051938419,0.4224597431215758,0.7314066520706939,0.24,224,128.0,Adam,1234.362167917721,0.63,1.234362167917721,47.90000595714582,1,Low,Moderate,Very Strict,Moderate
2021,9,Model_35,4.0,Supervised,113.7521224593414,39.63354336027113,0.6539567093752416,0.7133652902042488,0.6178858324903196,0.7489179028235429,0.13,496,128.0,Adamax,33969.0075438987,0.84,33.96900754389871,100.0,16,High,Low,Flexible,Very High
2016,1,Model_8,3.0,Reinforcement,604.9603846119087,80.60893670070163,0.7316579317380073,0.5855193050891382,0.8196837284354129,0.5738269152197006,0.21,97,256.0,SGD,3707.572724365016,0.67,3.707572724365016,47.50068434540182,2,Low,Moderate,Very Strict,Moderate
